iter	RMSE
5703	0.06492092875
5704	0.06492077503
5705	0.06492076106
5706	0.06492042288
5707	0.06492039493
5708	0.064920353
5709	0.06492031388
5710	0.06491988067
5711	0.06491983874
5712	0.06491979682
5713	0.06489872538
5714	0.06489388844
5715	0.06489377101
5716	0.06489266377
5717	0.06489233663
5718	0.06489233663
5719	0.06489231705
5720	0.06488888057
5721	0.06488208255
5722	0.06488201543
5723	0.06488199865
5724	0.0648819595
5725	0.06488140019
5726	0.06488130511
5727	0.06488127714
5728	0.0648798369
5729	0.06487806661
5730	0.06487804982
5731	0.06487803584
5732	0.06487802186
5733	0.06487800508
5734	0.0648779883
5735	0.06487788202
5736	0.06487646128
5737	0.06487645009
5738	0.06487639136
5739	0.06487255686
5740	0.06487079756
5741	0.0648707584
5742	0.06487074442
5743	0.06487026892
5744	0.06487024934
5745	0.06487024654
5746	0.06487019899
5747	0.06486705784
5748	0.06486452354
5749	0.06486447319
5750	0.06485791041
5751	0.06485785446
5752	0.06485783767
5753	0.06485783208
5754	0.06485779011
5755	0.06485773416
5756	0.06485771738
5757	0.0648576866
5758	0.06485765863
5759	0.06485759708
5760	0.06485753553
5761	0.06485748518
5762	0.06485645845
5763	0.06483999786
5764	0.06483991391
5765	0.06483990831
5766	0.06483987193
5767	0.06483984115
5768	0.06483982996
5769	0.06483981317
5770	0.06483980477
5771	0.06483978518
5772	0.06483977399
5773	0.06483610804
5774	0.06483609405
5775	0.06483607446
5776	0.06483605207
5777	0.06483602408
5778	0.06483142595
5779	0.06483142315
5780	0.06483141756
5781	0.06483141196
5782	0.06483137558
5783	0.06482674633
5784	0.06482671554
5785	0.06482665676
5786	0.06482661758
5787	0.06482571352
5788	0.06482568553
5789	0.06482566873
5790	0.06482565754
5791	0.06482560996
5792	0.06482555118
5793	0.0648254952
5794	0.06481736927
5795	0.06481730488
5796	0.06481007102
5797	0.06480997583
5798	0.06480994223
5799	0.06480993943
5800	0.06480993383
5801	0.06480991983
5802	0.06480987784
5803	0.06480982465
5804	0.06480981625
5805	0.06480981345
5806	0.06480976865
5807	0.06480971266
5808	0.06480967626
5809	0.06480967347
5810	0.06480967067
5811	0.06480832962
5812	0.06480821763
5813	0.06480821203
5814	0.06480819803
5815	0.06480817003
5816	0.06480815323
5817	0.06480780607
5818	0.06480777527
5819	0.06480771927
5820	0.06480770528
5821	0.06480767448
5822	0.06480636139
5823	0.06480632779
5824	0.06480629139
5825	0.06478106585
5826	0.06478101263
5827	0.06478070734
5828	0.06478069333
5829	0.06478066252
5830	0.06478063171
5831	0.06478057289
5832	0.06478042724
5833	0.06478018636
5834	0.06475080633
5835	0.06475077551
5836	0.06475069704
5837	0.06475068023
5838	0.06474957335
5839	0.0647495089
5840	0.06474947807
5841	0.06474944725
5842	0.0647469644
5843	0.06474682988
5844	0.06474679906
5845	0.06474672339
5846	0.06474672059
5847	0.06474631985
5848	0.064743977
5849	0.06474392936
5850	0.06474388172
5851	0.06474218898
5852	0.06474217217
5853	0.06474212172
5854	0.0647420937
5855	0.06474208809
5856	0.06474208249
5857	0.06474207688
5858	0.06474206567
5859	0.06474206006
5860	0.06474204325
5861	0.06474203204
5862	0.06474201522
5863	0.06470972421
5864	0.06470969898
5865	0.06470844839
5866	0.06470843157
5867	0.06470842035
5868	0.06470840353
5869	0.06470838109
5870	0.06470837548
5871	0.06470784832
5872	0.06470782028
5873	0.06470777261
5874	0.06470509187
5875	0.06470508907
5876	0.06470387484
5877	0.06470384961
5878	0.06470382156
5879	0.06470379352
5880	0.06470376828
5881	0.06470376267
5882	0.06470372902
5883	0.064703715
5884	0.06470369818
5885	0.06470352431
5886	0.06470351029
5887	0.06470347945
5888	0.0647034514
5889	0.06470342897
5890	0.06470341214
5891	0.06470336728
5892	0.06468459846
5893	0.06468457602
5894	0.06468266855
5895	0.06468265172
5896	0.06468263488
5897	0.06468262366
5898	0.06468154928
5899	0.06468154367
5900	0.06468152964
5901	0.0646810752
5902	0.06468106398
5903	0.06468101348
5904	0.06468073857
5905	0.06468071052
5906	0.06468069369
5907	0.06468065161
5908	0.06468060392
5909	0.06467998676
5910	0.06467657546
5911	0.06467646325
5912	0.06467645202
5913	0.06467642397
5914	0.06467518396
5915	0.06467513907
5916	0.0646750998
5917	0.06467507174
5918	0.06467503246
5919	0.06467497635
5920	0.0646723167
5921	0.06467231109
5922	0.06467227742
5923	0.06467225217
5924	0.06467214836
5925	0.06467210628
5926	0.06467104014
5927	0.06466952506
5928	0.06466696619
5929	0.06466546505
5930	0.06466325396
5931	0.06466321187
5932	0.06466316417
5933	0.06466226905
5934	0.0646620614
5935	0.06466202773
5936	0.06466202492
5937	0.06466201931
5938	0.06466198003
5939	0.06466196039
5940	0.06466194074
5941	0.06466192391
5942	0.06466163488
5943	0.06466106805
5944	0.06465569417
5945	0.06465444815
5946	0.06465439202
5947	0.0646542966
5948	0.06465309826
5949	0.06465303091
5950	0.06464409178
5951	0.06464207364
5952	0.06463949964
5953	0.0646393228
5954	0.06462563424
5955	0.06462560898
5956	0.0646247358
5957	0.06462127385
5958	0.06462123454
5959	0.0646187608
5960	0.06461697774
5961	0.06461696089
5962	0.06461611848
5963	0.06461610164
5964	0.0646154614
5965	0.06460355969
5966	0.06460175936
5967	0.06458946465
5968	0.06458864717
5969	0.06458860222
5970	0.06456675669
5971	0.06454038609
5972	0.06454036923
5973	0.06454036641
5974	0.06454025958
5975	0.06454023428
5976	0.06454019492
5977	0.06454019211
5978	0.06453118674
5979	0.06452870111
5980	0.06452385893
5981	0.06452182015
5982	0.06452180047
5983	0.0645217611
5984	0.06452173579
5985	0.06452171329
5986	0.06451962383
5987	0.06451263221
5988	0.06451057902
5989	0.06451025275
5990	0.064510219
5991	0.06451019931
5992	0.06450931051
5993	0.06450928801
5994	0.06450713907
5995	0.06450712501
5996	0.06450705188
5997	0.06450673684
5998	0.06450668621
5999	0.06450464971
6000	0.06450463283
6001	0.0645046272
6002	0.06450278192
6003	0.06449947096
6004	0.06449889145
6005	0.06449774649
6006	0.06449770148
6007	0.06449401608
6008	0.06448988031
6009	0.06448984092
6010	0.06448982404
6011	0.06448981279
6012	0.06448977902
6013	0.06448365365
6014	0.06447953128
6015	0.0644794947
6016	0.06447947219
6017	0.06447924425
6018	0.0644792133
6019	0.06447896848
6020	0.06447894878
6021	0.06447894597
6022	0.06447892345
6023	0.06447641612
6024	0.06447638235
6025	0.06447616003
6026	0.06447541709
6027	0.06446792533
6028	0.06446790563
6029	0.06446777335
6030	0.0644669684
6031	0.06446695432
6032	0.06446692899
6033	0.06446657154
6034	0.06446654621
6035	0.06446577502
6036	0.06446543727
6037	0.06446539786
6038	0.06446536972
6039	0.06446534439
6040	0.06445060821
6041	0.06444897534
6042	0.06444895845
6043	0.06444885428
6044	0.06444830529
6045	0.06444823772
6046	0.06444807725
6047	0.06442557573
6048	0.06442557573
6049	0.06442468858
6050	0.06442466886
6051	0.06442427457
6052	0.06441723599
6053	0.06441723317
6054	0.0644169008
6055	0.06441689516
6056	0.06441680221
6057	0.06439187212
6058	0.0643918045
6059	0.06439104368
6060	0.06439093942
6061	0.0643806703
6062	0.06438065621
6063	0.06438065058
6064	0.06438062239
6065	0.06438049275
6066	0.06438048148
6067	0.06437988963
6068	0.06437731924
6069	0.06437726569
6070	0.06437723751
6071	0.06437678373
6072	0.0643767781
6073	0.06437675837
6074	0.06437649061
6075	0.06437646242
6076	0.06437645115
6077	0.06436599086
6078	0.0643659373
6079	0.06436590911
6080	0.06436579071
6081	0.06436228664
6082	0.06436173127
6083	0.06436170872
6084	0.06436122946
6085	0.06435787457
6086	0.06435769977
6087	0.06435768286
6088	0.06435766594
6089	0.06435764057
6090	0.06435755317
6091	0.06435753061
6092	0.06435713027
6093	0.06435700622
6094	0.0643542291
6095	0.0643542009
6096	0.06435418117
6097	0.06435016611
6098	0.06434264285
6099	0.06434181941
6100	0.06434179685
6101	0.06434177429
6102	0.06434174045
6103	0.06432764163
6104	0.06432763881
6105	0.06432570383
6106	0.06432456424
6107	0.06432454168
6108	0.06432442885
6109	0.06432436679
6110	0.06432434422
6111	0.06428155849
6112	0.06428009352
6113	0.06428002012
6114	0.06427900676
6115	0.06427898982
6116	0.06426749165
6117	0.06426735613
6118	0.06426735613
6119	0.06426733637
6120	0.06426709639
6121	0.06426688746
6122	0.06425067401
6123	0.0642506486
6124	0.06424991152
6125	0.06424657341
6126	0.0642453251
6127	0.06424447217
6128	0.06423808332
6129	0.06423773307
6130	0.06423669926
6131	0.06423667949
6132	0.06423665972
6133	0.06423663995
6134	0.06423662582
6135	0.06423494232
6136	0.06423419659
6137	0.06423341979
6138	0.06423329267
6139	0.06423322488
6140	0.06423321923
6141	0.06423286048
6142	0.06423285765
6143	0.06422749879
6144	0.06422066184
6145	0.06422064771
6146	0.06422063076
6147	0.06422060816
6148	0.06421072719
6149	0.0642085824
6150	0.06418107517
6151	0.06418105821
6152	0.06418102146
6153	0.06418019312
6154	0.0641798369
6155	0.06417958811
6156	0.06417741117
6157	0.06417517762
6158	0.06417514934
6159	0.0641671701
6160	0.0641452857
6161	0.06414517821
6162	0.06414509335
6163	0.0641217215
6164	0.06412171301
6165	0.06412013968
6166	0.0641199699
6167	0.06411951996
6168	0.06411883798
6169	0.064118821
6170	0.06411783621
6171	0.06411761265
6172	0.06411755323
6173	0.06411753059
6174	0.06411747116
6175	0.06410965738
6176	0.0640944516
6177	0.06409412321
6178	0.06409404678
6179	0.06409402413
6180	0.06409391938
6181	0.06409135452
6182	0.06408594701
6183	0.06406273485
6184	0.06405990249
6185	0.0640590216
6186	0.0640569737
6187	0.06405669894
6188	0.06405167943
6189	0.06404956614
6190	0.06404353465
6191	0.064043206
6192	0.06404300768
6193	0.06404082327
6194	0.06404074394
6195	0.06403960495
6196	0.06403879461
6197	0.06403849994
6198	0.06403822227
6199	0.06403703507
6200	0.06402403678
6201	0.06402403111
6202	0.06402212946
6203	0.06402193674
6204	0.06401753523
6205	0.06401627112
6206	0.06401553701
6207	0.06401513453
6208	0.06401510619
6209	0.06401331765
6210	0.06401103585
6211	0.064010999
6212	0.06401072121
6213	0.06400778166
6214	0.06400591638
6215	0.06400582283
6216	0.06400357194
6217	0.0640034302
6218	0.06400326294
6219	0.06400215163
6220	0.06399533314
6221	0.06399523674
6222	0.06399520272
6223	0.06399232484
6224	0.06399018973
6225	0.06398990618
6226	0.06398983813
6227	0.06398975873
6228	0.06398969919
6229	0.06398811694
6230	0.06398804888
6231	0.06398743923
6232	0.06398363369
6233	0.06398305802
6234	0.0639819407
6235	0.0639817904
6236	0.06397880981
6237	0.06394785289
6238	0.06394003824
6239	0.06394000419
6240	0.06393992473
6241	0.0639384718
6242	0.06393831288
6243	0.06393796666
6244	0.06393342598
6245	0.06393341179
6246	0.0639333976
6247	0.06393334935
6248	0.063933338
6249	0.06393315353
6250	0.06393293784
6251	0.06393123498
6252	0.06391401659
6253	0.06390838683
6254	0.06390838399
6255	0.06389349948
6256	0.06389064258
6257	0.0638901967
6258	0.06388578327
6259	0.06388541689
6260	0.06388474093
6261	0.06388283797
6262	0.06388080146
6263	0.06388073329
6264	0.06388072193
6265	0.0638726633
6266	0.06387120314
6267	0.06386832252
6268	0.06386826854
6269	0.06386825717
6270	0.06386492468
6271	0.06386473717
6272	0.06386456102
6273	0.06386425419
6274	0.06386232789
6275	0.06386133347
6276	0.06386131642
6277	0.06386131074
6278	0.06386037312
6279	0.06385955483
6280	0.06385794947
6281	0.0638579239
6282	0.06385715103
6283	0.06385714535
6284	0.06385702601
6285	0.06385698623
6286	0.06385694645
6287	0.06385693225
6288	0.06385612527
6289	0.06385463065
6290	0.06385282341
6291	0.06385151057
6292	0.06384900417
6293	0.06383562082
6294	0.06383492728
6295	0.06383466577
6296	0.06383441564
6297	0.06383284091
6298	0.06383241454
6299	0.06383083976
6300	0.0638281165
6301	0.06382795163
6302	0.06375899836
6303	0.06375845197
6304	0.06375709165
6305	0.06374821474
6306	0.06374691683
6307	0.06374672897
6308	0.06374422414
6309	0.06374378009
6310	0.06374330188
6311	0.06374212912
6312	0.06374163951
6313	0.06374117836
6314	0.06374098195
6315	0.06374079977
6316	0.06373964403
6317	0.06373963265
6318	0.06373961557
6319	0.06373900069
6320	0.06373895514
6321	0.06373846266
6322	0.06373843704
6323	0.06373841711
6324	0.06373759726
6325	0.06372210337
6326	0.06372143137
6327	0.06371567637
6328	0.06371551405
6329	0.06371084929
6330	0.06370993509
6331	0.06370984681
6332	0.06370255839
6333	0.06370158995
6334	0.06370154723
6335	0.06369967868
6336	0.06369735146
6337	0.06369728594
6338	0.06369688145
6339	0.06369612372
6340	0.06369591293
6341	0.06369590153
6342	0.0636931896
6343	0.06369315256
6344	0.06369230648
6345	0.06369220962
6346	0.06369219253
6347	0.06369209567
6348	0.0636916826
6349	0.06369134359
6350	0.063691204
6351	0.06369119545
6352	0.06369119545
6353	0.06368942061
6354	0.06368845483
6355	0.06368845198
6356	0.06368841209
6357	0.06368840354
6358	0.06368773404
6359	0.06368746338
6360	0.06368732663
6361	0.06364491947
6362	0.06364480543
6363	0.06364474841
6364	0.06364346264
6365	0.06364345979
6366	0.06364329159
6367	0.06364265582
6368	0.0636426159
6369	0.06364253037
6370	0.0636077358
6371	0.06360769587
6372	0.0636074477
6373	0.06360733359
6374	0.06360722519
6375	0.06359006745
6376	0.06358993905
6377	0.06357891557
6378	0.06357863018
6379	0.06357489721
6380	0.06357468602
6381	0.0635725112
6382	0.06357230855
6383	0.06357228287
6384	0.06357218012
6385	0.06357216299
6386	0.06357213445
6387	0.06357191183
6388	0.06357117259
6389	0.0635706731
6390	0.06357065027
6391	0.06357057606
6392	0.06357021643
6393	0.06356878929
6394	0.06355673155
6395	0.06355663163
6396	0.06355652029
6397	0.0635493599
6398	0.06354904583
6399	0.06354847479
6400	0.0635484234
6401	0.06354839199
6402	0.06354834916
6403	0.06354727273
6404	0.06354718422
6405	0.06354718422
6406	0.06354713853
6407	0.06354712711
6408	0.06354702432
6409	0.06354701861
6410	0.06354701576
6411	0.06354567661
6412	0.06354452019
6413	0.06352712558
6414	0.06352695421
6415	0.06352155578
6416	0.06347601939
6417	0.0634758193
6418	0.06347565636
6419	0.06347537909
6420	0.06347515041
6421	0.06347467303
6422	0.06347448151
6423	0.06347448151
6424	0.06347436145
6425	0.06347085105
6426	0.06347072241
6427	0.06347069954
6428	0.06346991339
6429	0.06346987908
6430	0.06346984478
6431	0.06346937308
6432	0.06346849543
6433	0.06346690591
6434	0.06346397833
6435	0.06346263458
6436	0.06345111143
6437	0.0634496759
6438	0.06344369033
6439	0.06344335
6440	0.06344324704
6441	0.06344321558
6442	0.06344204013
6443	0.06344186853
6444	0.06344146526
6445	0.06344145096
6446	0.06344125648
6447	0.06344125362
6448	0.0634412336
6449	0.06344118784
6450	0.06344109346
6451	0.06343666308
6452	0.06343251558
6453	0.06343250414
6454	0.06343247553
6455	0.06343178616
6456	0.06342617939
6457	0.06342601061
6458	0.06342500648
6459	0.06342495213
6460	0.06342485772
6461	0.06342484914
6462	0.06342477762
6463	0.06342474043
6464	0.06339173548
6465	0.06339164675
6466	0.06339162958
6467	0.06339154657
6468	0.06339097698
6469	0.06339084245
6470	0.06339062491
6471	0.06338974044
6472	0.06338972327
6473	0.06338970323
6474	0.06338950859
6475	0.06338931681
6476	0.06338930823
6477	0.06338926243
6478	0.06338923953
6479	0.06338917369
6480	0.06338914793
6481	0.06336847519
6482	0.0633684666
6483	0.06336836352
6484	0.06336834634
6485	0.06336819172
6486	0.0633436252
6487	0.0633421013
6488	0.06334183203
6489	0.06334114167
6490	0.06334111016
6491	0.0633410185
6492	0.06333980104
6493	0.06332312385
6494	0.06332298632
6495	0.06331527222
6496	0.06331495699
6497	0.06331489968
6498	0.06331479651
6499	0.06331419183
6500	0.06331281337
6501	0.06331279331
6502	0.06331277325
6503	0.06331265575
6504	0.06331258984
6505	0.06331254398
6506	0.0633122488
6507	0.06331219435
6508	0.06331206825
6509	0.06331205965
6510	0.06331185617
6511	0.06331183898
6512	0.06331166702
6513	0.0633068464
6514	0.06330473117
6515	0.06330413499
6516	0.063304049
6517	0.0633017789
6518	0.06330152666
6519	0.06330076994
6520	0.06329991288
6521	0.06329990715
6522	0.06329989568
6523	0.06329982402
6524	0.06329974949
6525	0.06329961764
6526	0.06329908447
6527	0.06329560162
6528	0.06329266899
6529	0.06329246258
6530	0.06329179176
6531	0.06328991971
6532	0.06328972189
6533	0.06328969896
6534	0.06328968176
6535	0.06328967889
6536	0.06328965882
6537	0.06328953268
6538	0.06328948107
6539	0.0632889765
6540	0.06328895643
6541	0.06328884748
6542	0.06328845471
6543	0.06328842604
6544	0.06328841458
6545	0.06328824256
6546	0.06328811928
6547	0.06325243556
6548	0.06325238393
6549	0.06325199954
6550	0.06323742248
6551	0.06323723598
6552	0.06323690027
6553	0.0632368888
6554	0.06323668221
6555	0.06323656457
6556	0.06323574394
6557	0.06323568942
6558	0.06321591082
6559	0.06317512302
6560	0.06317495644
6561	0.0631749191
6562	0.06317490761
6563	0.06317482145
6564	0.06317455721
6565	0.06317452275
6566	0.06317451126
6567	0.06317331645
6568	0.06317327624
6569	0.06317324751
6570	0.06317317571
6571	0.06317292583
6572	0.06317277935
6573	0.06317277648
6574	0.06317276211
6575	0.06317274488
6576	0.06317260989
6577	0.06317244043
6578	0.06317242319
6579	0.06314862814
6580	0.06314860516
6581	0.06314817703
6582	0.06314815405
6583	0.0631400795
6584	0.06313973753
6585	0.06313972603
6586	0.06313970592
6587	0.06313935533
6588	0.06313931222
6589	0.06311956091
6590	0.06311925907
6591	0.06311909522
6592	0.06311712318
6593	0.06311702831
6594	0.06311687308
6595	0.0631168587
6596	0.06311613426
6597	0.06311594453
6598	0.06311524308
6599	0.06311523445
6600	0.06311490672
6601	0.06311485785
6602	0.06311418801
6603	0.0631111722
6604	0.06310968868
6605	0.06310958518
6606	0.06310724482
6607	0.06310715857
6608	0.06308828589
6609	0.06308826864
6610	0.0630876963
6611	0.0630876848
6612	0.06308767617
6613	0.06308766179
6614	0.06308763303
6615	0.06308677595
6616	0.0630867702
6617	0.06308671268
6618	0.06308670405
6619	0.06308651422
6620	0.06308645958
6621	0.06308364091
6622	0.06308360064
6623	0.06308346258
6624	0.06308324973
6625	0.06308241561
6626	0.06306951114
6627	0.06306946511
6628	0.06306832009
6629	0.06306827981
6630	0.06306826543
6631	0.06305413222
6632	0.06305351928
6633	0.06305263297
6634	0.06305253225
6635	0.06305252362
6636	0.06305240275
6637	0.06305130922
6638	0.06305130059
6639	0.06305128045
6640	0.06305125742
6641	0.06305055525
6642	0.06304188106
6643	0.06304174579
6644	0.06304172852
6645	0.06303145549
6646	0.06303084234
6647	0.06303064371
6648	0.06303049977
6649	0.06303048538
6650	0.06303045371
6651	0.06303033281
6652	0.06303024645
6653	0.06303024357
6654	0.063030091
6655	0.06302997585
6656	0.06302903163
6657	0.06302901723
6658	0.06302893375
6659	0.06302891648
6660	0.06302811042
6661	0.06302793481
6662	0.06302755769
6663	0.06302727557
6664	0.06299403357
6665	0.06299393852
6666	0.06298528822
6667	0.062985052
6668	0.06298481578
6669	0.06298473512
6670	0.06298464869
6671	0.06298434333
6672	0.0629838075
6673	0.06293013227
6674	0.06293001406
6675	0.06292993044
6676	0.06290816365
6677	0.06290122368
6678	0.06289970348
6679	0.06289441566
6680	0.06289428295
6681	0.06289424833
6682	0.06289395407
6683	0.06289393676
6684	0.06289380117
6685	0.0628921827
6686	0.06289216827
6687	0.06289215673
6688	0.06289195478
6689	0.06287968646
6690	0.06287955372
6691	0.06287925939
6692	0.06287915839
6693	0.0628787746
6694	0.06287860724
6695	0.06287834753
6696	0.062876922
6697	0.06287643431
6698	0.06287622077
6699	0.06287586293
6700	0.06287566382
6701	0.06287555993
6702	0.06287512706
6703	0.06287511263
6704	0.06287507223
6705	0.06287505203
6706	0.06287495103
6707	0.06287491063
6708	0.06287437386
6709	0.06287425843
6710	0.06287336959
6711	0.06287326569
6712	0.06287320798
6713	0.06287319643
6714	0.0628728963
6715	0.06287279529
6716	0.06287253845
6717	0.06287250382
6718	0.06287235952
6719	0.06287231912
6720	0.06287231046
6721	0.06287226717
6722	0.06286425821
6723	0.06286403885
6724	0.06286055498
6725	0.06285906266
6726	0.06285864411
6727	0.06285850267
6728	0.06285844782
6729	0.06285837855
6730	0.06285829772
6731	0.06285803216
6732	0.06285782721
6733	0.06285780123
6734	0.06285779546
6735	0.0628576367
6736	0.0628575934
6737	0.06285754721
6738	0.06285753566
6739	0.06285740288
6740	0.06285626266
6741	0.06285617894
6742	0.06285615585
6743	0.06285533026
6744	0.06285526098
6745	0.06285517149
6746	0.06285515994
6747	0.06285504159
6748	0.06285502138
6749	0.06285494633
6750	0.06285485395
6751	0.06285482797
6752	0.06285466631
6753	0.06285465477
6754	0.06285418711
6755	0.06285416691
6756	0.06285407742
6757	0.06285407453
6758	0.06285390132
6759	0.06285382338
6760	0.06283803362
6761	0.06283791523
6762	0.06283781128
6763	0.06283619137
6764	0.06283617693
6765	0.06283573224
6766	0.06283355495
6767	0.06283323152
6768	0.06283168657
6769	0.06283146133
6770	0.06283144977
6771	0.06283130827
6772	0.0628312303
6773	0.06283018779
6774	0.06283018202
6775	0.06282942539
6776	0.06282941384
6777	0.06282931565
6778	0.0628291135
6779	0.06282889979
6780	0.06282877272
6781	0.06282876406
6782	0.06282874962
6783	0.06282865432
6784	0.06282864565
6785	0.06282863699
6786	0.06282830199
6787	0.06282820091
6788	0.06281226028
6789	0.06281225161
6790	0.06280307647
6791	0.06280306781
6792	0.06280304758
6793	0.06279778918
6794	0.06279760426
6795	0.06279751758
6796	0.06278928236
6797	0.0627881958
6798	0.0627860053
6799	0.06278584925
6800	0.06278575966
6801	0.06278359219
6802	0.06278358352
6803	0.06278348815
6804	0.06278334654
6805	0.06278320493
6806	0.06278317892
6807	0.06278314424
6808	0.0627830691
6809	0.06278305176
6810	0.0627830402
6811	0.06278303442
6812	0.06278302286
6813	0.06278284657
6814	0.0627828379
6815	0.06278166164
6816	0.06278153737
6817	0.06278144199
6818	0.06278131194
6819	0.06278113853
6820	0.06277919634
6821	0.06277889576
6822	0.06277881772
6823	0.06277871079
6824	0.06277862986
6825	0.06277826569
6826	0.06277802002
6827	0.06277800557
6828	0.06277791886
6829	0.06277780903
6830	0.06277759226
6831	0.06277752
6832	0.06277633208
6833	0.06277628873
6834	0.06277628873
6835	0.06277621358
6836	0.06277316997
6837	0.06277194728
6838	0.06277186635
6839	0.06277186057
6840	0.06277105699
6841	0.06277088356
6842	0.06277077949
6843	0.06276833689
6844	0.06276831666
6845	0.06276821548
6846	0.06276793509
6847	0.06276781946
6848	0.06276772984
6849	0.06276770961
6850	0.06276754195
6851	0.06276747257
6852	0.06276744655
6853	0.06276669495
6854	0.06276618906
6855	0.06276612546
6856	0.06276610812
6857	0.06276610234
6858	0.06276608499
6859	0.06276594045
6860	0.06276581326
6861	0.06276572942
6862	0.06276572653
6863	0.06276561668
6864	0.06276352368
6865	0.06276331554
6866	0.0627480929
6867	0.06274717046
6868	0.062746248
6869	0.0627461815
6870	0.06273765032
6871	0.06273638356
6872	0.0627244059
6873	0.06272438565
6874	0.06272416869
6875	0.06272292769
6876	0.06272282934
6877	0.06272272809
6878	0.0627226037
6879	0.06272253427
6880	0.06272164906
6881	0.06272142921
6882	0.06272137135
6883	0.06272119488
6884	0.06272113413
6885	0.0627210271
6886	0.06272080724
6887	0.06272033569
6888	0.0627202489
6889	0.06271920455
6890	0.06271762207
6891	0.06271758157
6892	0.06271752371
6893	0.06271743113
6894	0.06271704925
6895	0.06271695667
6896	0.06271689881
6897	0.06271688145
6898	0.0627168612
6899	0.06271663843
6900	0.06271643013
6901	0.06271640698
6902	0.06271632019
6903	0.06271586886
6904	0.06271565477
6905	0.06271556509
6906	0.06271545804
6907	0.06271504721
6908	0.06271424291
6909	0.06271410403
6910	0.06271376263
6911	0.06271374527
6912	0.06271368452
6913	0.06271360061
6914	0.06271358615
6915	0.06271358325
6916	0.06271357168
6917	0.06271221185
6918	0.06267435034
6919	0.06266523898
6920	0.06266508552
6921	0.06266376517
6922	0.06266370147
6923	0.06266359723
6924	0.06266359144
6925	0.06266351616
6926	0.06266342929
6927	0.06266328451
6928	0.06266317738
6929	0.06266305287
6930	0.06266289651
6931	0.06266284439
6932	0.06266108096
6933	0.06266106648
6934	0.06265468992
6935	0.06265457408
6936	0.0626545654
6937	0.06265448141
6938	0.06265439453
6939	0.06265423815
6940	0.0626542005
6941	0.06265416575
6942	0.06265410494
6943	0.06265402964
6944	0.06265401227
6945	0.06265361841
6946	0.06265343307
6947	0.06265280753
6948	0.06265278436
6949	0.06265265693
6950	0.06265265114
6951	0.06265252951
6952	0.06265247738
6953	0.0626515738
6954	0.06265156222
6955	0.06264846332
6956	0.06264845753
6957	0.06264837933
6958	0.06264750755
6959	0.06264749597
6960	0.06264738591
6961	0.06264313691
6962	0.06264235775
6963	0.06264181031
6964	0.06264159886
6965	0.06264159306
6966	0.06264093844
6967	0.06264083706
6968	0.06264075885
6969	0.06264072989
6970	0.0626407183
6971	0.06264069802
6972	0.06264061981
6973	0.06264039967
6974	0.06264027801
6975	0.06264026063
6976	0.06262459956
6977	0.06262432431
6978	0.06262261775
6979	0.06262240913
6980	0.06262239175
6981	0.06262234539
6982	0.06262171374
6983	0.06262139502
6984	0.06262125594
6985	0.06262046202
6986	0.06262045333
6987	0.06261993467
6988	0.06261983615
6989	0.06261981587
6990	0.06261969997
6991	0.06261969127
6992	0.06261968258
6993	0.06261807441
6994	0.06261806571
6995	0.06261799038
6996	0.06261797299
6997	0.0626179614
6998	0.06261786867
6999	0.0626178397
7000	0.06261659659
7001	0.06261652125
7002	0.06261650966
7003	0.06261602574
7004	0.06261596199
7005	0.06261405814
7006	0.06261404655
7007	0.062612899
7008	0.06261215424
7009	0.06261153119
7010	0.062611508
7011	0.06261128486
7012	0.06261128196
7013	0.06261126747
7014	0.06261125298
7015	0.06261121241
7016	0.06261043285
7017	0.06261041547
7018	0.0626102184
7019	0.06261009958
7020	0.06260995179
7021	0.06258491658
7022	0.062584847
7023	0.06258304078
7024	0.06258289582
7025	0.06258247543
7026	0.06258246383
7027	0.06258240294
7028	0.06258226668
7029	0.06258226088
7030	0.06258000228
7031	0.062579924
7032	0.06257950648
7033	0.06257944849
7034	0.06257937601
7035	0.06257876132
7036	0.06257870043
7037	0.06257858445
7038	0.06257856416
7039	0.06257850907
7040	0.06257785378
7041	0.06257770881
7042	0.06257765082
7043	0.06257745365
7044	0.06257703322
7045	0.06257702742
7046	0.06257687954
7047	0.06257680415
7048	0.06256352568
7049	0.06256310806
7050	0.06256225249
7051	0.06256221769
7052	0.06256221479
7053	0.06256126931
7054	0.06256126061
7055	0.06255894615
7056	0.06255760325
7057	0.06255752784
7058	0.06255746113
7059	0.06255742053
7060	0.06255580205
7061	0.06255564542
7062	0.0625555091
7063	0.06255545109
7064	0.06255536697
7065	0.06255535247
7066	0.06255534667
7067	0.06255529156
7068	0.06255515813
7069	0.06255514363
7070	0.06255414293
7071	0.06255408782
7072	0.06255405011
7073	0.06255362662
7074	0.0625535599
7075	0.06255350479
7076	0.06255349319
7077	0.06255342937
7078	0.06255336266
7079	0.06255327564
7080	0.06255321763
7081	0.06255147721
7082	0.0625514337
7083	0.06254843137
7084	0.06254507788
7085	0.06254501115
7086	0.06254494153
7087	0.06254347069
7088	0.06254346779
7089	0.06254341557
7090	0.06254336915
7091	0.0625429746
7092	0.06254109464
7093	0.0625325529
7094	0.06253254419
7095	0.06253142126
7096	0.06253064651
7097	0.06253058558
7098	0.06252948002
7099	0.06252904766
7100	0.06252887935
7101	0.06252453234
7102	0.06252390551
7103	0.06252384747
